0;0;127;5,22541914282;5,05756809922;9,52737169483
0;95;127;7,96036169299;9,8626979601;13,549510838
0;63;127;6,02670935553;6,76597025793;13,3061028294
0;159;127;14,2984454394;20,043526099;11,8358339307
0;127;127;11,3076725964;14,8399564997;13,2869212481
0;159;159;16,3186757368;21,694134807;19,8990652246
0;127;159;12,5012564552;15,76256352;20,8114403832
0;127;95;9,8892869957;13,7527975425;7,26374606796
0;159;95;12,993172391;18,9308462865;6,54905991174
0;191;95;15,7092117587;23,724615887;5,69982619641
0;223;95;20,2329199972;29,2382459205;7,00770279192
0;0;95;4,11435621628;3,89764253849;4,66976658309
0;31;95;4,64265198755;4,57311497438;6,71479358314
0;63;95;5,00259673862;5,73833740698;7,97553717686
0;95;95;7,05908883397;9,08032272904;7,95078518604
0;191;127;17,0055918113;25,3810987952;9,95167793361
0;223;127;21,702653968;31,277401011;10,403123593
191;0;31;29,6527969323;17,2042350533;4,44536121106
191;0;63;30,3330713921;17,2885156327;5,46763793121
191;0;95;32,0805590128;17,8884715237;8,08678662866
191;0;127;33,4087732174;18,6266738859;12,4803575356
191;95;0;34,4366956483;22,6833305092;3,29514376582
191;63;0;32,8816117698;19,7502367978;3,4320491961
191;31;0;30,3003016128;17,7194671242;4,00621625825
191;0;0;29,4114852262;17,157192997;4,21781785708
191;0;159;33,2485932696;19,4537590901;17,9472403197
191;0;191;33,6727208917;20,6792227115;23,0207301126
255;31;0;33,0465297703;32,6732991107;21,9962880817
255;0;0;33,1043104527;32,7316442832;22,0416278626
255;63;31;40,0772613733;23,2855653845;3,83528970161
255;31;31;38,5477019674;22,0055412788;4,57296891984
255;127;31;52,5010570096;35,2782304335;3,59685055284
255;95;31;44,730670866;27,4215011578;3,37434316107
255;191;31;60,9736493708;50,7618841499;4,48740513763
255;159;31;56,5103235192;42,4671551348;3,99484100863
255;255;31;75,6530510976;74,849339987;5,495928286
255;223;31;68,2068781008;62,0825382129;5,32012794214
63;0;159;9,94662032093;8,09271893943;19,3247600416
63;0;191;11,4777298566;9,81425132695;24,0459689364
63;31;0;6,52203509198;5,60206166512;2,75445461483
0;255;159;27,0626160755;37,0817654359;15,0325845727
63;95;0;9,10350010186;10,539540069;3,59197743789
63;63;0;6,52519615237;6,47435812639;2,68805280281
63;0;95;6,80597652502;5,22618306186;7,733641634
63;0;127;8,19524752293;6,29030508272;13,8364528297
63;0;31;6,00019986455;4,91813822932;2,89186495533
63;0;63;4,97879760271;4,09267251964;3,32955201234
223;31;0;38,3139096522;21,8658836303;4,50542016798
127;223;255;30,7555126264;40,0328812499;47,016087302
127;191;255;30,2665400751;36,2553773178;57,8474185627
127;255;223;30,8350054413;40,9625208919;27,4394668183
127;255;255;33,2937438795;43,117430656;38,1443534925
127;95;255;27,3441597102;24,0109562968;44,0710689311
127;63;255;25,6679606325;21,3204038912;40,031920847
127;159;255;29,3155841407;30,6635419032;52,9910158393
127;127;255;27,9774310926;26,9638120931;48,7053326306
127;255;159;27,1820611471;37,217749571;15,0648901243
127;255;191;28,9410286608;39,0987288591;20,3593943963
0;255;223;30,8413217869;40,9417503756;27,6676248624
0;255;255;33,2681222915;43,0600324194;38,307804219
0;223;255;30,2954240851;39,6235950502;46,2241383708
0;191;255;26,552087208;33,9672923015;54,8933659321
0;159;255;24,9750614542;28,6356980685;52,9938171009
0;127;255;22,0267241924;23,4475288526;47,5159899938
0;95;255;19,0249878608;19,2922748395;42,3736581761
0;63;255;14,8887928741;14,7525465505;35,6120139723
0;31;255;12,4179492424;12,173589707;31,1529817338
0;0;255;11,9516335514;11,6225717256;30,0003498566
0;255;127;25,6349032356;35,3885482885;11,2169310298
0;255;95;24,2041227537;33,5997086598;8,48946171936
0;255;191;28,8951799798;39,06998441;20,4627463173
223;191;0;53,0528333555;46,5959541725;4,33139788085
0;255;0;22,8477365059;31,7460671425;6,44577759413
31;0;255;12,499659224;11,9661751372;30,423065834
0;255;63;22,8425066198;31,8095567039;6,57256493449
0;255;31;22,7987020579;31,6954586737;6,43544857709
31;31;255;12,8364212911;12,4960324371;31,5800654191
31;63;255;14,9528271759;14,823370806;35,7007473331
223;0;95;36,9567551882;20,6846013707;8,05344483385
223;0;63;37,5488582596;21,1674879055;5,88190569389
223;0;159;42,8591725502;24,4753052879;18,8711985135
223;0;127;39,0302333859;21,7523002788;12,0807378873
223;0;223;41,9852786059;26,6148940151;30,3508430852
223;0;191;42,5180934532;25,4564602889;24,5701613704
191;191;0;39,5827300318;39,5775500378;3,5409245695
191;223;0;41,9207834705;47,4487176884;3,87849745624
191;127;0;35,7138019978;27,1142691322;3,44275540657
191;159;0;37,5591773537;32,707917333;3,50310530014
95;191;0;15,7634524456;22,0448470503;4,23412899394
255;223;223;73,7675786643;67,6105252391;32,281241238
255;255;223;82,2114566969;82,5112154798;29,3006788487
255;159;223;59,4158297871;44,7023218917;32,5200233383
255;191;223;65,2826595487;53,9980048205;33,3005076745
255;63;191;45,5551604632;26,3982583153;19,1542503611
255;95;191;50,1670247012;31,4035857184;21,0702221614
255;0;191;43,012376881;24,6154942375;19,0681391692
255;31;191;44,3209659042;25,2668201357;18,935358541
255;127;191;52,7053033812;36,4437902494;21,7915687032
255;159;191;57,0474333631;43,0758294354;22,3700267787
31;255;63;22,8458812041;31,8099405035;6,59437622242
31;255;95;24,249957786;33,6636082246;8,51989407544
31;255;0;22,8617090772;31,75935878;6,44786390782
31;255;31;22,8967272391;31,8197507053;6,49585702124
63;31;255;15,3536920851;14,1136326266;33,5381922743
63;0;255;14,9525830212;13,5738180079;32,4005804584
63;95;255;19,7579560281;19,7690837969;42,7570085125
63;63;255;16,876362943;16,1629918961;37,2988333594
63;159;255;25,03909925;28,6759653514;53,0408269578
63;127;255;22,1478987364;23,5405847914;47,6292742723
63;191;0;15,7872756248;22,0791930976;4,22774910914
63;223;0;19,1395419649;27,1706845794;4,73299491596
95;0;223;16,7850530736;13,6294273935;29,6292025084
95;0;191;15,3478142255;11,8361076133;24,8517955302
95;0;159;13,9122495101;10,0365991342;19,2820971367
95;0;127;11,7808286589;7,96154906623;12,4648994993
95;0;95;9,34770690922;6,4887560932;6,46311117466
95;0;63;9,61355201644;6,64264984072;4,29713238603
63;127;0;10,5077180928;13,4696500443;3,85339586256
63;159;0;13,2039140254;17,728193709;4,11144030011
223;0;0;37,9423439104;21,5676616401;4,74752554157
0;31;31;3,17568204585;3,11354510781;2,08277681981
0;0;31;2,7621640285;2,60481967104;1,74164565185
0;223;63;19,0928463983;27,3336979281;5,00934709767
0;191;63;15,6827650154;22,5522873798;4,35069194693
0;159;63;12,553748681;17,6608380606;4,27668603243
0;127;63;9,17024304001;12,7165488558;3,97651185946
0;95;63;6,58364380005;8,76028784547;4,03842520012
0;63;63;4,37461281629;5,07004400577;4,01801972279
0;31;63;3,79619380494;3,6939144555;3,62006234598
0;0;63;3,39202671137;3,1760643604;2,61989711806
255;127;223;55,363182379;38,0694034601;30,7936176707
255;95;223;52,7718654965;32,9567594223;29,8929636094
255;223;255;77,035716805;69,3787309313;49,9953542377
255;191;255;68,2911289993;55,6269272414;48,9825420954
255;159;255;62,4330436632;46,1122503394;44,5651878306
255;127;255;58,1141873378;39,3233624742;40,6075084252
255;63;223;47,0081314426;28,4844330428;27,3645709714
255;31;223;44,2236724967;26,6208906179;25,6017228294
255;0;223;42,9111132154;25,835535164;25,0717283193
255;255;255;85,5157255228;84,9450856861;46,021501707
223;159;0;50,974463292;39,5547440654;3,79534565947
255;255;63;75,5976296976;74,8068045816;5,46913745699
255;0;31;38,3338015908;21,7971659654;4,90361411218
255;191;63;61,1153407008;50,9082405587;4,4835762536
255;223;63;68,1838310283;62,0806044165;5,29555139548
255;127;63;52,5346797506;35,2781295316;3,57434819654
255;159;63;56,5447434073;42,4961054623;3,94003438852
255;63;63;39,5462248433;22,8516353274;3,97090589471
255;95;63;44,8350393061;27,4350752269;3,53748245461
255;0;63;38,188037866;21,6862603811;5,15126155827
255;31;63;38,1671480936;21,679543719;4,88362345251
255;63;0;33,013097723;32,6438953417;21,9807103007
255;95;0;33,0538616441;32,6836943015;21,9940126367
255;127;0;33,0409410221;32,6677051183;21,998192706
255;159;0;33,0558707623;32,6798069401;22,0286429664
255;191;0;33,0493171396;32,6727259218;22,0139891606
255;223;0;33,0254192386;32,6513794695;22,0003419783
255;255;0;33,0567409475;32,6803454836;22,0008873545
127;255;63;22,9737625846;31,9389481468;6,65615128794
127;0;223;21,3955994297;16,1727352772;30,6500003079
95;223;0;19,1327913634;27,1484404701;4,72861250885
159;95;255;32,9856799539;26,8937502791;44,0294348564
95;159;0;13,8090821706;18,2646683824;4,07320905285
95;127;0;13,438782244;15,7838567361;3,71055792602
95;95;0;12,42172049;12,4719617905;3,45520805916
95;63;0;11,0330841316;9,28651758671;3,17344350777
95;31;0;11,1271242337;8,27415719015;3,26181036495
95;0;0;11,5303866365;8,27688234596;3,47186941339
95;0;31;10,8953059443;7,76800082585;3,56709718126
127;255;127;25,6707547749;35,4355066339;11,1925340197
127;255;95;24,3022680855;33,6930627767;8,5516109189
159;31;255;29,2202651947;22,0611112305;37,2082574221
159;63;255;30,6632413066;23,7898632138;39,8750836123
127;255;0;22,981323347;31,8829901275;6,54833621055
159;0;255;28,7467672709;21,5145759983;36,3297127166
0;31;223;10,2651078283;10,1665242184;27,179418409
0;0;223;9,86889902617;9,66200358008;26,0249453777
0;159;223;19,8427940494;24,7156446979;42,1112482421
0;127;223;17,4515884905;20,3864700217;44,6218882681
0;95;223;14,8754347875;15,9233043018;38,1009952123
0;63;223;12,1065718067;12,3681848375;31,8092673059
0;31;191;8,0879653625;8,20016484352;22,5567279128
0;0;191;7,69555359756;7,66307407146;20,8959506395
0;223;223;27,3783955504;37,3083752283;34,0006141782
0;191;223;22,9606671382;30,5686646043;38,9628763242
223;0;31;37,8493199896;21,4689318223;4,98355811552
255;191;95;61,0201720987;50,6622441099;5,63206412744
255;159;95;56,6727361721;42,4776157564;5,65432475677
255;127;95;52,9940579179;35,9393177272;5,67763336305
255;95;95;45,8313228226;28,0653614962;5,56588271319
255;63;95;40,1731986396;23,136537273;5,81273817201
255;31;95;37,7737077841;21,2960544457;5,82358506828
255;0;95;37,7273517795;21,258268807;6,0299116045
255;255;127;78,1046390014;77,3503468718;8,19803412082
255;255;95;76,2422871995;75,3215166114;5,62946766023
255;223;95;68,0582975203;62,0996376517;6,02122615974
63;255;127;25,6625889486;35,4278982422;11,2132121453
63;255;95;24,2263273844;33,6084770292;8,50767976941
63;255;191;28,995294026;39,170676861;20,4991067948
63;255;159;27,0882858166;37,1169085748;15,04767995
63;255;255;33,2387987474;43,0359697915;38,236734198
63;255;223;30,933856856;41,0377508954;27,6628250401
63;191;255;26,5744724841;33,9547418909;54,8239023104
63;223;255;30,3640475153;39,6802113374;46,1609085441
63;255;63;22,81235553;31,75661089;6,580529383
63;255;31;22,8871734403;31,7793194446;6,50826760364
223;0;255;43,0085445174;28,4256774518;34,9715533343
191;255;0;35,6421865306;44,0833357636;7,06247680951
223;127;0;50,5096874224;34,3559688184;3,50951909362
191;255;223;47,2467508787;55,6696635823;36,5699617485
191;255;255;49,935458309;57,6175176177;49,9936486149
191;255;159;41,1468929381;50,3112649991;18,8549113469
191;255;191;43,7548017807;52,7245456456;25,9392659144
191;255;95;37,0479294912;45,8442705169;9,32830435806
191;255;127;38,565677427;47,6404542156;12,6718964117
191;255;31;35,6209033276;44,0501084068;7,04005489828
191;255;63;35,5612160319;44,0466241918;7,16390665777
159;255;255;37,6011975157;47,032664323;42,1880376375
159;223;255;40,1547262534;48,6099317973;58,5835651679
159;191;255;38,421371011;41,1218518879;59,2566317116
159;159;255;35,2508322766;34,1956461278;53,5802963621
159;255;127;28,849574792;38,6447206796;11,8753046087
159;255;159;30,7188943642;40,7016984863;16,088041578
159;255;191;32,4662185927;42,5482782024;21,8284673317
159;255;223;35,1740583203;45,0809191788;30,072121772
159;255;63;25,8580275084;34,8289410643;6,76132854239
159;255;95;27,3669712828;36,8115299526;9,12829898796
127;0;191;19,5404659231;13,7675435594;23,9755236442
127;0;159;17,7515919398;11,5341305207;16,7301007001
127;0;63;15,0974337264;9,59351937761;4,63488737249
127;0;31;15,944452955;10,4007274856;3,91450073971
127;0;127;15,973097453;9,917480544;10,7821774465
127;0;95;15,3071031596;9,51851831313;7,03431600613
127;63;0;16,5282366484;12,0194525993;3,31659213104
127;95;0;17,2191478493;14,6434706144;3,3584972685
127;0;0;16,0766665482;10,6048137096;3,74828265336
127;31;0;15,8935441536;10,679582974;3,53046024465
159;127;255;35,0801533374;30,7045491853;48,8873408299
0;191;31;15,7065357645;21,9977529199;4,20742989289
0;223;31;19,0230373627;27,082922043;4,69656904678
0;127;31;10,4144148169;13,3878344826;3,82139732843
0;159;31;13,1392082838;17,6583038181;4,09329011644
0;63;0;5,55029261908;6,07334929612;2,85354711707
0;95;0;8,37531349263;10,0671033087;3,59917551375
0;0;0;2,46221669021;2,37079606908;1,50712943272
127;255;31;22,9679160737;31,8748001933;6,53468886367
0;63;31;5,10383744113;5,653128866;2,79826769233
0;95;31;8,14626682683;9,88720900813;3,59695171606
255;63;255;46,5427520092;29,8889548778;33,5443550084
255;95;255;51,2220433803;33,3297899122;36,9025303735
223;255;159;55,3291253515;61,9656675887;19,1034159552
223;255;127;52,9848560041;59,461870812;12,560083868
223;255;95;51,2474520983;57,4813339799;8,79549231791
223;255;63;50,2203882323;56,1475469111;6,68877927766
223;255;31;50,3152392728;56,2201978389;6,63146408657
223;255;0;50,3007721274;56,1896820277;6,61949034422
255;0;255;42,2071657164;26,8682621105;30,7173820706
255;31;255;43,5401451871;27,7097091181;31,290220235
95;255;255;33,3449590593;43,1818573477;38,0583928914
95;223;255;30,3669266405;39,7150090128;45,9984728448
95;191;255;26,5066873694;33,866765087;54,507755325
95;159;255;25,4483598892;28,838695644;52,9866470184
95;127;255;24,046967685;24,5816045617;47,8796776148
95;95;255;22,3285934167;21,4084150584;43,7267399974
95;63;255;21,1101884543;18,7708344269;39,2391877282
95;31;255;19,195956146;16,4968357377;35,4421820144
95;0;255;18,6067688952;15,8031334215;34,1808145088
63;255;0;22,8998285738;31,8081066405;6,48627213041
0;63;159;7,25042657877;8,02789022542;19,7344338858
0;95;159;8,97983586874;10,9309580811;21,3177739565
0;0;159;6,39098001797;6,27025451023;15,1767160646
0;31;159;6,63740565429;6,69060482101;16,5202974423
0;191;191;20,8146050909;28,8552686635;26,8156331532
0;223;191;24,743084087;34,8801694086;22,6195570424
0;127;191;13,8680330027;17,1130487537;30,4786876494
0;159;191;17,4154139308;22,520108607;28,7427462931
0;63;191;9,21809261689;9,90650958968;26,8544860644
0;95;191;11,039805371;12,9444004543;31,38815077
0;31;0;3,42875687684;3,41164123912;2,01884942459
63;0;0;6,74678207736;5,54802863352;2,89975819584
127;159;0;19,9928729782;23,3502849001;3,57734068933
127;127;0;19,0670120733;19,1664445465;3,54986577881
127;223;0;19,3077208039;27,3235741028;4,77154118907
127;191;0;19,7738970665;26,0134922375;3,86787372263
159;0;191;24,8785159308;16,0242943227;21,7456558683
159;0;223;26,5198350064;18,6325734813;30,0570696934
159;0;127;23,6912334008;13,7825802415;11,8907585377
159;0;159;24,3281253661;14,804048884;16,5507616823
159;0;63;22,1190351311;13,2112066987;5,15851567658
159;0;95;22,9360028644;13,295047795;7,6155527519
223;95;0;44,5230524716;27,224145675;3,31713812994
